customer_id,segment,price,units_sold,discount_percent,churned,month
CUST_0488,SMB,73.72,18,0.0,0,2025-01
CUST_0489,Enterprise,2021.24,55,0.05,0,2025-03
CUST_0490,SMB,119.16,6,0.0,0,2025-08
CUST_0491,Mid,585.75,16,0.01,0,2025-05
CUST_0492,SMB,111.39,6,0.0,0,2025-01
CUST_0493,SMB,90.51,14,0.05,0,2025-12
CUST_0494,Enterprise,2053.09,59,0.08,0,2025-05
CUST_0495,SMB,84.66,10,0.07,0,2025-05
CUST_0496,Mid,458.33,27,0.06,0,2025-01
CUST_0497,SMB,131.44,7,0.0,1,2025-10
CUST_0498,Mid,683.39,13,0.0,0,2025-12
CUST_0499,Mid,496.1,22,0.06,0,2025-08
CUST_0500,Mid,536.66,17,0.05,0,2025-06
CUST_0501,Mid,495.78,23,0.15,0,2025-01
CUST_0502,SMB,114.49,8,0.04,0,2025-01
CUST_0503,Enterprise,2268.66,53,0.17,0,2025-05
CUST_0504,SMB,117.28,8,0.03,0,2025-09
CUST_0505,Mid,537.21,19,0.07,0,2025-09
CUST_0506,Mid,622.36,18,0.12,0,2025-03
CUST_0507,SMB,135.15,5,0.0,0,2025-12
CUST_0508,Mid,491.28,22,0.05,0,2025-06
CUST_0509,SMB,78.44,12,0.0,1,2025-04
CUST_0510,SMB,70.58,20,0.04,0,2025-11
CUST_0511,SMB,106.31,10,0.02,1,2025-08
CUST_0512,Mid,361.11,32,0.12,0,2025-07
CUST_0513,Mid,566.86,20,0.0,0,2025-06
CUST_0514,Mid,389.89,28,0.06,0,2025-10
CUST_0515,Enterprise,2932.31,44,0.16,0,2025-06
CUST_0516,SMB,75.66,15,0.0,0,2025-02
CUST_0517,SMB,100.31,9,0.05,0,2025-02
CUST_0518,Enterprise,2759.64,36,0.18,0,2025-03
CUST_0519,Enterprise,1289.0,62,0.16,0,2025-11
CUST_0520,Mid,439.04,22,0.09,0,2025-04
CUST_0521,SMB,114.79,8,0.04,0,2025-06
CUST_0522,SMB,89.85,12,0.0,0,2025-08
CUST_0523,Enterprise,1822.25,57,0.17,0,2025-07
CUST_0524,Enterprise,1284.39,68,0.12,0,2025-06
CUST_0525,Mid,560.25,19,0.1,0,2025-01
CUST_0526,Enterprise,1904.74,53,0.09,0,2025-05
CUST_0527,SMB,126.7,8,0.03,0,2025-05
CUST_0528,SMB,140.4,5,0.0,0,2025-03
CUST_0529,SMB,83.63,15,0.08,0,2025-02
CUST_0530,SMB,72.01,16,0.0,0,2025-12
CUST_0531,SMB,97.58,11,0.06,0,2025-02
CUST_0532,SMB,114.31,8,0.01,1,2025-11
CUST_0533,Mid,368.83,31,0.09,0,2025-08
CUST_0534,Mid,397.8,27,0.15,0,2025-02
CUST_0535,SMB,110.46,10,0.07,0,2025-06
CUST_0536,Mid,549.98,17,0.0,0,2025-05
CUST_0537,Enterprise,1676.34,55,0.11,0,2025-04
CUST_0538,SMB,104.98,9,0.0,0,2025-04
CUST_0539,SMB,116.68,9,0.08,0,2025-11
CUST_0540,Mid,500.15,20,0.09,0,2025-04
CUST_0541,SMB,117.33,9,0.08,0,2025-04
CUST_0542,SMB,103.14,8,0.0,0,2025-10
CUST_0543,Enterprise,1897.07,52,0.06,0,2025-10
CUST_0544,SMB,69.03,14,0.06,0,2025-09
CUST_0545,Enterprise,1148.89,64,0.08,0,2025-08
CUST_0546,SMB,121.04,6,0.0,0,2025-04
CUST_0547,SMB,92.41,12,0.02,0,2025-07
CUST_0548,SMB,92.4,12,0.03,0,2025-05
CUST_0549,SMB,85.89,13,0.05,0,2025-10
CUST_0550,Enterprise,1949.48,49,0.09,0,2025-09
CUST_0551,Mid,612.95,17,0.08,0,2025-07
CUST_0552,Mid,580.59,17,0.05,0,2025-09
CUST_0553,SMB,124.94,7,0.0,0,2025-07
CUST_0554,Mid,463.35,17,0.07,0,2025-01
CUST_0555,Enterprise,2864.56,48,0.1,0,2025-12
CUST_0556,Mid,503.83,20,0.12,0,2025-06
CUST_0557,Enterprise,2116.3,37,0.09,0,2025-06
CUST_0558,Enterprise,1872.81,54,0.04,0,2025-03
CUST_0559,Enterprise,1847.6,58,0.14,0,2025-04
CUST_0560,Mid,662.83,14,0.02,0,2025-07
CUST_0561,Mid,567.01,18,0.12,0,2025-01
CUST_0562,SMB,102.61,9,0.0,1,2025-10
CUST_0563,SMB,114.03,8,0.01,1,2025-12
CUST_0564,Mid,636.51,14,0.05,0,2025-01
CUST_0565,Mid,482.67,22,0.08,0,2025-05
CUST_0566,SMB,137.05,6,0.0,0,2025-04
CUST_0567,Mid,434.92,24,0.05,0,2025-06
CUST_0568,Enterprise,1743.93,61,0.13,0,2025-12
CUST_0569,Mid,524.92,17,0.01,0,2025-08
CUST_0570,SMB,89.07,11,0.0,0,2025-01
CUST_0571,SMB,113.71,9,0.09,1,2025-05
CUST_0572,Mid,566.87,17,0.01,0,2025-03
CUST_0573,SMB,110.11,9,0.01,0,2025-06
CUST_0574,SMB,70.76,21,0.07,0,2025-06
CUST_0575,SMB,117.52,8,0.07,0,2025-01
CUST_0576,SMB,95.41,10,0.0,0,2025-08
CUST_0577,SMB,78.09,14,0.01,0,2025-10
CUST_0578,SMB,109.7,9,0.0,0,2025-08
CUST_0579,Enterprise,1525.54,69,0.19,0,2025-07
CUST_0580,SMB,95.27,10,0.0,0,2025-02
CUST_0581,SMB,83.28,13,0.0,0,2025-10
CUST_0582,SMB,134.25,7,0.0,0,2025-09
CUST_0583,SMB,91.78,10,0.0,0,2025-08
CUST_0584,Mid,518.85,21,0.04,0,2025-01
CUST_0585,SMB,116.28,7,0.0,0,2025-05
CUST_0586,SMB,95.03,12,0.08,1,2025-11
CUST_0587,Mid,325.57,33,0.08,0,2025-07
CUST_0588,SMB,109.01,8,0.0,0,2025-05
CUST_0589,Mid,548.6,20,0.0,0,2025-06
CUST_0590,Enterprise,1764.44,57,0.08,0,2025-06
CUST_0591,SMB,98.63,11,0.0,0,2025-08
CUST_0592,Enterprise,1967.67,58,0.08,0,2025-05
CUST_0593,SMB,97.16,11,0.0,0,2025-06
CUST_0594,SMB,102.98,9,0.01,0,2025-07
CUST_0595,SMB,105.33,9,0.0,1,2025-03
CUST_0596,SMB,109.75,9,0.02,1,2025-08
CUST_0597,Mid,362.83,27,0.01,0,2025-10
CUST_0598,Mid,421.62,22,0.0,0,2025-08
CUST_0599,SMB,76.0,15,0.0,0,2025-08
CUST_0600,Enterprise,2509.08,40,0.06,0,2025-07
CUST_0601,Enterprise,2112.63,45,0.13,0,2025-02
CUST_0602,SMB,134.05,7,0.0,0,2025-07
CUST_0603,Enterprise,2600.27,37,0.11,0,2025-10
CUST_0604,Enterprise,1441.41,48,0.22,0,2025-04
CUST_0605,SMB,103.06,10,0.05,0,2025-04
CUST_0606,SMB,116.61,7,0.02,0,2025-03
CUST_0607,Enterprise,2673.33,45,0.08,0,2025-01
CUST_0608,SMB,93.27,10,0.0,1,2025-05
CUST_0609,SMB,55.04,26,0.06,0,2025-09
CUST_0610,Mid,466.15,26,0.1,0,2025-09
CUST_0611,SMB,90.8,11,0.0,0,2025-06
CUST_0612,Enterprise,1968.72,49,0.08,0,2025-12
CUST_0613,SMB,96.83,10,0.0,0,2025-09
CUST_0614,Mid,567.19,18,0.05,0,2025-04
CUST_0615,Enterprise,1133.09,63,0.12,0,2025-07
CUST_0616,Mid,593.44,16,0.05,0,2025-01
CUST_0617,SMB,77.37,12,0.0,0,2025-10
CUST_0618,Mid,585.73,19,0.07,0,2025-04
CUST_0619,Mid,354.24,28,0.06,0,2025-04
CUST_0620,Mid,404.25,20,0.0,0,2025-02
CUST_0621,SMB,98.07,9,0.0,0,2025-04
CUST_0622,Enterprise,2304.12,51,0.08,0,2025-03
CUST_0623,Mid,528.04,20,0.07,0,2025-05
CUST_0624,SMB,77.43,16,0.0,0,2025-12
CUST_0625,SMB,112.1,10,0.06,0,2025-05
CUST_0626,Mid,522.37,15,0.0,0,2025-08
CUST_0627,Mid,462.77,23,0.07,0,2025-07
CUST_0628,SMB,108.51,11,0.03,0,2025-01
CUST_0629,Enterprise,2331.72,50,0.06,0,2025-10
CUST_0630,SMB,92.08,11,0.03,0,2025-08
CUST_0631,Mid,528.38,17,0.0,0,2025-02
CUST_0632,SMB,124.99,8,0.06,0,2025-07
CUST_0633,Mid,644.33,14,0.0,0,2025-02
CUST_0634,SMB,82.59,14,0.01,0,2025-08
CUST_0635,SMB,124.33,7,0.01,0,2025-06
CUST_0636,SMB,93.46,12,0.0,0,2025-04
CUST_0637,Mid,587.37,19,0.03,0,2025-11
CUST_0638,SMB,136.78,6,0.0,1,2025-07
CUST_0639,SMB,81.91,15,0.06,0,2025-12
CUST_0640,Enterprise,2970.61,29,0.1,0,2025-11
CUST_0641,SMB,117.63,7,0.04,0,2025-06
CUST_0642,SMB,127.11,7,0.07,0,2025-02
CUST_0643,Mid,361.11,27,0.02,0,2025-11
CUST_0644,Enterprise,1690.46,59,0.1,0,2025-03
CUST_0645,Enterprise,1018.65,58,0.08,0,2025-04
CUST_0646,Mid,474.25,20,0.01,0,2025-03
CUST_0647,Mid,518.96,20,0.0,0,2025-03
CUST_0648,Mid,437.54,23,0.0,1,2025-06
CUST_0649,SMB,128.89,6,0.0,0,2025-10
CUST_0650,SMB,85.56,14,0.13,0,2025-04
CUST_0651,Mid,424.93,24,0.05,0,2025-02
CUST_0652,SMB,96.72,11,0.0,0,2025-10
CUST_0653,SMB,100.77,9,0.02,0,2025-05
CUST_0654,SMB,123.25,7,0.0,0,2025-06
CUST_0655,SMB,101.92,10,0.02,0,2025-12
CUST_0656,Enterprise,2248.39,47,0.07,0,2025-09
CUST_0657,SMB,96.37,9,0.0,0,2025-01
CUST_0658,SMB,100.44,10,0.0,0,2025-06
CUST_0659,SMB,85.82,13,0.1,0,2025-10
CUST_0660,Mid,517.78,19,0.04,0,2025-09
CUST_0661,Mid,320.33,32,0.12,0,2025-02
CUST_0662,SMB,92.77,13,0.08,0,2025-07
CUST_0663,Mid,521.26,23,0.1,0,2025-11
CUST_0664,Mid,443.61,23,0.0,0,2025-03
CUST_0665,SMB,139.45,6,0.0,0,2025-06
CUST_0666,SMB,129.78,7,0.05,0,2025-05
CUST_0667,SMB,76.65,18,0.06,0,2025-03
CUST_0668,Mid,342.06,32,0.08,0,2025-01
CUST_0669,SMB,110.57,10,0.06,1,2025-01
CUST_0670,Mid,464.43,20,0.11,0,2025-12
CUST_0671,SMB,116.81,7,0.01,0,2025-11
CUST_0672,SMB,89.36,11,0.0,0,2025-02
CUST_0673,Mid,626.92,19,0.06,0,2025-07
CUST_0674,SMB,111.47,8,0.0,0,2025-03
CUST_0675,Mid,371.17,29,0.06,0,2025-11
CUST_0676,SMB,87.72,12,0.0,0,2025-03
CUST_0677,SMB,90.45,11,0.0,0,2025-03
CUST_0678,Enterprise,1719.7,52,0.06,0,2025-03
CUST_0679,SMB,102.53,10,0.0,0,2025-05
CUST_0680,SMB,103.54,8,0.01,0,2025-01
CUST_0681,SMB,76.87,19,0.11,0,2025-12
CUST_0682,SMB,98.42,10,0.0,0,2025-11
CUST_0683,Mid,597.02,18,0.0,0,2025-04
CUST_0684,Mid,427.15,25,0.08,0,2025-05
CUST_0685,SMB,109.92,9,0.0,0,2025-12
CUST_0686,SMB,138.7,5,0.0,0,2025-03
CUST_0687,SMB,102.25,9,0.0,0,2025-11
CUST_0688,Enterprise,2879.21,42,0.13,0,2025-07
CUST_0689,SMB,84.57,13,0.07,0,2025-05
CUST_0690,Mid,503.85,18,0.04,0,2025-07
CUST_0691,Mid,516.57,16,0.02,0,2025-09
CUST_0692,SMB,137.67,6,0.07,0,2025-07
CUST_0693,Mid,482.21,24,0.08,0,2025-11
CUST_0694,Mid,377.85,26,0.08,0,2025-10
CUST_0695,SMB,100.94,11,0.0,0,2025-05
CUST_0696,Mid,418.01,30,0.04,0,2025-05
CUST_0697,Enterprise,2081.61,48,0.08,0,2025-11
CUST_0698,SMB,80.53,14,0.03,0,2025-03
CUST_0699,SMB,82.21,14,0.0,0,2025-01
CUST_0700,Enterprise,1349.34,67,0.15,0,2025-03
CUST_0701,Enterprise,1232.76,63,0.14,0,2025-12
CUST_0702,Mid,382.9,20,0.0,0,2025-05
CUST_0703,SMB,85.5,10,0.01,0,2025-04
CUST_0704,SMB,101.88,11,0.0,0,2025-09
CUST_0705,SMB,82.71,15,0.0,0,2025-02
CUST_0706,Enterprise,2245.6,51,0.06,0,2025-03
CUST_0707,SMB,106.72,8,0.0,0,2025-04
CUST_0708,Mid,428.09,25,0.0,0,2025-04
CUST_0709,Mid,547.53,21,0.06,0,2025-10
CUST_0710,Mid,548.06,22,0.09,0,2025-12
CUST_0711,SMB,138.52,5,0.0,0,2025-11
CUST_0712,Mid,638.43,17,0.01,0,2025-03
CUST_0713,Mid,548.43,21,0.08,0,2025-03
CUST_0714,Enterprise,1628.17,49,0.02,0,2025-06
CUST_0715,SMB,83.78,13,0.0,0,2025-07
CUST_0716,Enterprise,2106.37,52,0.07,0,2025-07
CUST_0717,Enterprise,1802.84,48,0.09,0,2025-02
CUST_0718,SMB,114.37,8,0.0,0,2025-07
CUST_0719,Mid,581.69,18,0.03,0,2025-08
CUST_0720,Mid,427.8,30,0.12,0,2025-07
CUST_0721,Mid,619.17,15,0.05,0,2025-05
CUST_0722,Mid,460.65,20,0.12,0,2025-01
CUST_0723,SMB,107.58,8,0.02,0,2025-01
CUST_0724,SMB,106.29,8,0.02,0,2025-02
CUST_0725,SMB,101.45,8,0.01,0,2025-09
CUST_0726,SMB,115.87,8,0.0,0,2025-04
CUST_0727,Mid,493.91,18,0.06,0,2025-06
CUST_0728,SMB,74.93,15,0.0,0,2025-02
CUST_0729,SMB,119.91,7,0.09,0,2025-03
CUST_0730,Enterprise,1106.81,78,0.12,0,2025-10
CUST_0731,SMB,104.05,8,0.03,0,2025-05
CUST_0732,Enterprise,2548.89,45,0.08,0,2025-05
CUST_0733,Enterprise,2064.47,41,0.05,0,2025-06
CUST_0734,Mid,510.77,22,0.07,0,2025-01
CUST_0735,SMB,56.46,27,0.01,0,2025-09
CUST_0736,Mid,352.59,28,0.09,0,2025-01
CUST_0737,SMB,88.52,15,0.05,0,2025-02
CUST_0738,Enterprise,1697.3,57,0.11,0,2025-10
CUST_0739,Mid,590.97,16,0.01,0,2025-05
CUST_0740,Mid,591.61,18,0.03,0,2025-08
CUST_0741,Enterprise,2500.91,42,0.08,0,2025-03
CUST_0742,SMB,84.81,10,0.0,0,2025-03
CUST_0743,SMB,96.99,9,0.0,0,2025-08
CUST_0744,SMB,76.56,15,0.0,1,2025-03
CUST_0745,Mid,670.98,15,0.04,0,2025-10
CUST_0746,Mid,389.77,27,0.04,0,2025-02
CUST_0747,SMB,118.65,8,0.0,0,2025-01
CUST_0748,Mid,413.19,28,0.08,0,2025-06
CUST_0749,SMB,126.28,6,0.0,0,2025-07
CUST_0750,SMB,88.93,13,0.04,0,2025-05
CUST_0751,SMB,92.0,11,0.01,0,2025-10
CUST_0752,Mid,518.25,25,0.12,0,2025-09
CUST_0753,Enterprise,2139.5,45,0.14,0,2025-07
CUST_0754,Mid,389.2,30,0.08,0,2025-12
CUST_0755,SMB,87.71,13,0.0,0,2025-09
CUST_0756,Mid,362.83,33,0.09,0,2025-11
CUST_0757,Enterprise,1836.03,50,0.14,0,2025-05
CUST_0758,SMB,122.94,7,0.0,0,2025-08
CUST_0759,Enterprise,1996.48,50,0.09,0,2025-05
CUST_0760,Mid,427.15,28,0.13,0,2025-02
CUST_0761,Enterprise,2772.63,45,0.22,0,2025-02
CUST_0762,SMB,91.42,11,0.0,0,2025-11
CUST_0763,SMB,99.83,10,0.0,1,2025-10
CUST_0764,SMB,93.79,11,0.01,0,2025-05
CUST_0765,SMB,102.12,9,0.04,0,2025-03
CUST_0766,SMB,65.0,20,0.0,0,2025-05
CUST_0767,Mid,556.0,17,0.0,0,2025-10
CUST_0768,Mid,495.84,22,0.16,0,2025-07
CUST_0769,Mid,358.47,32,0.06,0,2025-03
CUST_0770,Enterprise,1577.53,42,0.06,0,2025-12
CUST_0771,Mid,653.32,17,0.1,0,2025-08
CUST_0772,SMB,141.79,6,0.05,0,2025-04
CUST_0773,Enterprise,1993.71,58,0.14,0,2025-03
CUST_0774,SMB,108.85,8,0.0,0,2025-06
CUST_0775,SMB,107.24,8,0.05,0,2025-03
CUST_0776,SMB,88.44,13,0.03,0,2025-03
CUST_0777,SMB,106.29,9,0.09,0,2025-05
CUST_0778,Mid,552.06,21,0.08,0,2025-03
CUST_0779,SMB,117.96,8,0.0,1,2025-03
CUST_0780,SMB,102.63,13,0.12,0,2025-02
CUST_0781,SMB,106.95,9,0.0,0,2025-02
CUST_0782,SMB,103.83,7,0.0,1,2025-12
CUST_0783,SMB,58.84,19,0.02,0,2025-08
CUST_0784,Mid,509.02,15,0.06,0,2025-02
CUST_0785,SMB,60.49,17,0.04,0,2025-06
CUST_0786,Enterprise,2014.23,51,0.14,0,2025-06
CUST_0787,Mid,489.39,29,0.14,0,2025-08
CUST_0788,SMB,107.54,10,0.04,0,2025-12
CUST_0789,SMB,100.45,8,0.0,1,2025-04
CUST_0790,SMB,103.97,9,0.07,0,2025-01
CUST_0791,Enterprise,1739.57,53,0.02,0,2025-06
CUST_0792,Mid,444.79,21,0.11,0,2025-05
CUST_0793,SMB,131.97,7,0.04,0,2025-03
CUST_0794,SMB,71.68,15,0.0,0,2025-02
CUST_0795,SMB,117.47,8,0.0,0,2025-03
CUST_0796,Enterprise,3102.11,55,0.14,0,2025-11
CUST_0797,Mid,613.12,19,0.06,0,2025-07
CUST_0798,Mid,467.81,25,0.02,0,2025-05
CUST_0799,SMB,80.49,16,0.05,0,2025-07
CUST_0800,Mid,453.34,24,0.0,0,2025-05
CUST_0801,SMB,113.3,6,0.0,0,2025-07
CUST_0802,SMB,93.49,10,0.0,0,2025-04
CUST_0803,Enterprise,1706.61,43,0.15,0,2025-12
CUST_0804,Enterprise,2070.72,57,0.05,0,2025-04
CUST_0805,Mid,556.09,16,0.0,0,2025-10
CUST_0806,SMB,67.54,18,0.06,0,2025-05
CUST_0807,SMB,122.92,8,0.0,0,2025-12
CUST_0808,SMB,69.39,16,0.0,0,2025-07
CUST_0809,Mid,522.31,23,0.1,0,2025-11
CUST_0810,SMB,87.97,12,0.0,0,2025-07
CUST_0811,Mid,666.21,16,0.05,0,2025-01
CUST_0812,Mid,303.76,38,0.12,0,2025-04
CUST_0813,Enterprise,1888.28,55,0.01,0,2025-02
CUST_0814,SMB,121.59,6,0.0,0,2025-12
CUST_0815,SMB,104.46,8,0.06,0,2025-03
CUST_0816,SMB,102.25,9,0.0,0,2025-04
CUST_0817,Enterprise,1901.91,42,0.07,0,2025-10
CUST_0818,SMB,89.97,12,0.0,0,2025-05
CUST_0819,SMB,92.98,11,0.0,0,2025-02
CUST_0820,SMB,114.49,8,0.02,0,2025-01
CUST_0821,Enterprise,2032.31,50,0.02,0,2025-12
CUST_0822,Enterprise,2044.93,55,0.1,0,2025-06
CUST_0823,Enterprise,1900.17,53,0.01,0,2025-01
CUST_0824,Enterprise,1936.95,50,0.11,0,2025-03
CUST_0825,Mid,444.18,23,0.04,0,2025-06
CUST_0826,SMB,121.82,8,0.04,1,2025-02
CUST_0827,Enterprise,2355.0,54,0.19,0,2025-11
CUST_0828,SMB,102.94,10,0.09,0,2025-07
CUST_0829,Enterprise,1961.81,51,0.09,0,2025-03
CUST_0830,Mid,439.89,24,0.11,0,2025-01
CUST_0831,Enterprise,1968.82,60,0.09,0,2025-04
CUST_0832,SMB,101.35,8,0.0,0,2025-11
CUST_0833,SMB,101.09,10,0.0,0,2025-02
CUST_0834,Enterprise,2651.72,50,0.18,0,2025-02
CUST_0835,SMB,110.74,8,0.0,0,2025-02
CUST_0836,SMB,107.54,9,0.04,0,2025-09
CUST_0837,Enterprise,1831.17,51,0.08,0,2025-07
CUST_0838,SMB,92.95,9,0.0,0,2025-12
CUST_0839,Enterprise,2042.56,55,0.18,0,2025-01
CUST_0840,SMB,130.33,8,0.06,0,2025-07
CUST_0841,SMB,99.92,11,0.0,0,2025-05
CUST_0842,SMB,82.05,12,0.0,0,2025-03
CUST_0843,SMB,69.63,18,0.0,0,2025-08
CUST_0844,SMB,92.97,9,0.0,0,2025-11
CUST_0845,Mid,477.56,19,0.1,0,2025-03
CUST_0846,SMB,89.71,13,0.08,0,2025-11
CUST_0847,Mid,444.31,21,0.02,0,2025-11
CUST_0848,Mid,570.86,18,0.1,0,2025-10
CUST_0849,Enterprise,2570.16,38,0.22,0,2025-03
CUST_0850,SMB,81.51,11,0.04,0,2025-08
CUST_0851,Mid,454.88,25,0.14,0,2025-06
CUST_0852,SMB,91.11,11,0.0,0,2025-09
CUST_0853,Mid,459.23,20,0.0,0,2025-06
CUST_0854,Enterprise,1567.7,60,0.08,0,2025-08
CUST_0855,Mid,440.34,25,0.15,0,2025-05
CUST_0856,Enterprise,2016.2,49,0.01,0,2025-11
CUST_0857,Mid,449.96,24,0.07,0,2025-11
CUST_0858,Enterprise,2526.96,44,0.05,0,2025-11
CUST_0859,SMB,74.23,17,0.03,0,2025-05
CUST_0860,Enterprise,1936.54,57,0.16,0,2025-03
CUST_0861,Mid,583.97,15,0.0,0,2025-01
CUST_0862,Enterprise,1517.9,51,0.01,1,2025-04
CUST_0863,Enterprise,2665.19,49,0.17,0,2025-09
CUST_0864,Mid,412.82,25,0.0,0,2025-12
CUST_0865,Mid,526.9,23,0.06,0,2025-02
CUST_0866,SMB,96.21,10,0.0,0,2025-01
CUST_0867,Enterprise,2519.47,51,0.13,0,2025-10
CUST_0868,SMB,120.91,7,0.02,1,2025-05
CUST_0869,SMB,99.91,10,0.02,0,2025-11
CUST_0870,SMB,112.17,8,0.0,0,2025-07
CUST_0871,SMB,111.04,7,0.03,0,2025-10
CUST_0872,Mid,423.86,26,0.08,0,2025-05
CUST_0873,SMB,122.99,8,0.01,0,2025-09
CUST_0874,SMB,105.77,8,0.0,0,2025-08
CUST_0875,Mid,394.26,25,0.08,0,2025-09
CUST_0876,Mid,465.7,22,0.02,0,2025-09
CUST_0877,SMB,106.46,11,0.06,0,2025-07
CUST_0878,Enterprise,2272.11,59,0.1,0,2025-04
CUST_0879,Mid,519.95,20,0.05,0,2025-07
CUST_0880,SMB,90.77,9,0.0,0,2025-01
CUST_0881,SMB,86.53,11,0.0,0,2025-09
CUST_0882,SMB,116.87,8,0.0,0,2025-05
CUST_0883,SMB,80.82,11,0.0,0,2025-07
CUST_0884,Enterprise,2206.5,44,0.12,0,2025-04
CUST_0885,SMB,103.02,8,0.02,0,2025-06
CUST_0886,SMB,88.19,15,0.03,0,2025-05
CUST_0887,SMB,106.97,8,0.0,0,2025-06
CUST_0888,SMB,121.49,6,0.0,0,2025-03
CUST_0889,Enterprise,2545.24,43,0.16,0,2025-03
CUST_0890,SMB,115.89,8,0.01,0,2025-07
CUST_0891,SMB,102.7,9,0.0,0,2025-05
CUST_0892,Enterprise,1544.16,63,0.06,0,2025-09
CUST_0893,SMB,73.3,16,0.0,0,2025-02
CUST_0894,SMB,120.89,8,0.0,0,2025-03
CUST_0895,Enterprise,2409.4,56,0.11,0,2025-08
CUST_0896,Mid,416.5,25,0.03,0,2025-09
CUST_0897,SMB,103.21,11,0.09,0,2025-09
CUST_0898,SMB,86.67,12,0.0,0,2025-07
CUST_0899,Enterprise,1716.8,59,0.14,0,2025-02
CUST_0900,SMB,80.31,13,0.0,0,2025-08
CUST_0901,SMB,127.28,6,0.0,0,2025-03
CUST_0902,SMB,87.78,13,0.0,0,2025-10
CUST_0903,Enterprise,2295.88,52,0.14,0,2025-04
CUST_0904,SMB,95.89,9,0.0,0,2025-12
CUST_0905,Mid,561.41,15,0.01,1,2025-03
CUST_0906,SMB,125.73,6,0.0,0,2025-02
CUST_0907,SMB,133.1,7,0.0,0,2025-07
CUST_0908,SMB,91.77,10,0.0,0,2025-05
CUST_0909,Enterprise,1227.53,68,0.07,0,2025-11
CUST_0910,Mid,583.78,21,0.05,0,2025-01
CUST_0911,Mid,674.86,14,0.03,0,2025-07
CUST_0912,SMB,152.76,5,0.03,0,2025-10
CUST_0913,Mid,570.34,20,0.16,0,2025-05
CUST_0914,SMB,81.18,14,0.0,0,2025-02
CUST_0915,Enterprise,1852.6,60,0.05,0,2025-02
CUST_0916,Enterprise,1284.4,59,0.12,0,2025-04
CUST_0917,Mid,603.26,16,0.13,0,2025-03
CUST_0918,Mid,421.13,28,0.07,0,2025-10
CUST_0919,Enterprise,1600.0,52,0.09,0,2025-02
CUST_0920,Mid,606.54,17,0.04,0,2025-09
CUST_0921,SMB,106.23,9,0.0,0,2025-01
CUST_0922,SMB,116.19,8,0.0,0,2025-04
CUST_0923,SMB,124.2,6,0.06,0,2025-02
CUST_0924,SMB,87.24,13,0.02,0,2025-11
CUST_0925,SMB,60.46,23,0.05,0,2025-11
CUST_0926,SMB,99.05,9,0.0,0,2025-07
CUST_0927,Mid,537.98,19,0.04,0,2025-04
CUST_0928,Mid,553.42,20,0.13,0,2025-09
CUST_0929,Enterprise,2565.91,48,0.11,0,2025-03
CUST_0930,Mid,369.04,26,0.06,0,2025-06
CUST_0931,Enterprise,2000.81,61,0.12,0,2025-02
CUST_0932,Mid,471.49,23,0.02,0,2025-10
CUST_0933,Enterprise,2292.34,50,0.08,0,2025-12
CUST_0934,SMB,86.78,13,0.0,0,2025-06
CUST_0935,SMB,114.19,7,0.03,1,2025-07
CUST_0936,SMB,63.41,18,0.02,0,2025-01
CUST_0937,SMB,97.72,8,0.0,0,2025-03
CUST_0938,Mid,365.18,28,0.1,0,2025-01
CUST_0939,Enterprise,1154.66,86,0.05,0,2025-03
CUST_0940,Mid,469.44,29,0.18,0,2025-08
CUST_0941,Enterprise,1557.75,47,0.07,0,2025-03
CUST_0942,Mid,461.43,23,0.0,0,2025-02
CUST_0943,SMB,83.34,10,0.0,0,2025-09
CUST_0944,Mid,498.01,20,0.05,0,2025-01
CUST_0945,Mid,393.38,32,0.17,0,2025-10
CUST_0946,SMB,119.25,7,0.0,0,2025-08
CUST_0947,SMB,131.47,6,0.03,0,2025-05
CUST_0948,Mid,495.94,19,0.09,0,2025-05
CUST_0949,SMB,121.96,7,0.0,0,2025-03
CUST_0950,SMB,120.22,6,0.0,0,2025-02
CUST_0951,SMB,119.56,8,0.0,1,2025-11
CUST_0952,Enterprise,2484.69,42,0.0,0,2025-11
CUST_0953,Mid,504.72,24,0.0,0,2025-12
CUST_0954,Mid,476.4,25,0.09,0,2025-06
CUST_0955,SMB,110.98,8,0.02,0,2025-03
CUST_0956,SMB,85.94,12,0.0,0,2025-02
CUST_0957,Enterprise,1077.5,73,0.14,0,2025-12
CUST_0958,SMB,135.9,6,0.0,0,2025-08
CUST_0959,Mid,620.61,17,0.08,0,2025-01
CUST_0960,Enterprise,2195.47,55,0.1,0,2025-04
CUST_0961,Enterprise,1588.96,53,0.04,0,2025-05
CUST_0962,SMB,97.52,10,0.06,0,2025-08
CUST_0963,SMB,79.45,15,0.0,0,2025-07
CUST_0964,SMB,118.56,7,0.0,0,2025-02
CUST_0965,SMB,50.0,32,0.09,0,2025-10
CUST_0966,Enterprise,1910.84,63,0.17,0,2025-07
CUST_0967,Mid,433.27,23,0.02,0,2025-09
CUST_0968,SMB,135.33,7,0.03,1,2025-03
CUST_0969,Enterprise,1511.81,57,0.04,0,2025-12
CUST_0970,Mid,409.36,26,0.03,0,2025-06
CUST_0971,SMB,107.78,8,0.0,0,2025-02
CUST_0972,Enterprise,1702.94,53,0.1,0,2025-07
CUST_0973,Mid,639.85,18,0.13,0,2025-11
CUST_0974,SMB,123.54,5,0.0,0,2025-01
CUST_0975,SMB,98.97,10,0.03,0,2025-05
